date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:53:34	217524/217524	---M--	200	added ('OK')	image/jpeg	etag:%2264133d43b60fa369e0bb82a666c54de1%22	https://cdn2.hubspot.net/hub/6151115/hubfs/AdobeStock_297327517.jpeg?height=1400&name=AdobeStock_297327517.jpeg	C:/My%20Web%20Sites/att/cdn2.hubspot.net/hub/6151115/hubfs/AdobeStock_297327517fe22.jpg	(from https://www.redapt.com/results)
11:53:34	37174/37174	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202020%2006:23:34%20GMT	https://www.redapt.com/results/bringing-an-operator-to-the-game	C:/My%20Web%20Sites/att/www.redapt.com/results/bringing-an-operator-to-the-game.html	(from https://www.redapt.com/results)
11:53:34	245557/245557	---M--	200	added ('OK')	image/jpeg	etag:%22f81c5933106393861e8834c790d6a9c3%22	https://cdn2.hubspot.net/hub/6151115/hubfs/_other-graphics/person-gaming-online.jpg?height=1400&name=person-gaming-online.jpg	C:/My%20Web%20Sites/att/cdn2.hubspot.net/hub/6151115/hubfs/_other-graphics/person-gaming-onlined1cf.jpg	(from https://www.redapt.com/results)
11:53:35	43231/43231	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202020%2006:23:35%20GMT	https://www.redapt.com/results/page/3	C:/My%20Web%20Sites/att/www.redapt.com/results/page/3.html	(from https://www.redapt.com/results)
11:53:35	34193/34193	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202020%2006:23:35%20GMT	https://www.redapt.com/results/page/4	C:/My%20Web%20Sites/att/www.redapt.com/results/page/4.html	(from https://www.redapt.com/results)
11:53:36	229149/229149	---MCZ	200	added ('OK')	text/css	etag:W/%228c2330e81e45e64953b412f1baa85a51%22	https://www.redapt.com/hs-fs/hub/6151115/hub_generated/template_assets/1605052665451/combined-css-8c2330e81e45e64953b412f1baa85a51.css	C:/My%20Web%20Sites/att/www.redapt.com/hs-fs/hub/6151115/hub_generated/template_assets/1605052665451/combined-css-8c2330e81e45e64953b412f1baa85a51.css	(from https://www.redapt.com/insights)
11:53:36	38625/38625	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202020%2006:23:36%20GMT	https://www.redapt.com/blog/tag/ai-ml	C:/My%20Web%20Sites/att/www.redapt.com/blog/tag/ai-ml.html	(from https://www.redapt.com/insights)
11:53:37	39731/39731	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202020%2006:23:37%20GMT	https://www.redapt.com/blog/tag/cloud-adoption	C:/My%20Web%20Sites/att/www.redapt.com/blog/tag/cloud-adoption.html	(from https://www.redapt.com/insights)
11:53:37	20515/20515	---M--	200	added ('OK')	image/jpeg	etag:%22422cd825dcf12a851e1ce6768f91053b%22	https://f.hubspotusercontent10.net/hub/6151115/hubfs/_illustrations/globe-people-remote-work_header.jpg?height=400&name=globe-people-remote-work_header.jpg	C:/My%20Web%20Sites/att/f.hubspotusercontent10.net/hub/6151115/hubfs/_illustrations/globe-people-remote-work_header6ec8.jpg	(from https://www.redapt.com/insights)
11:53:38	16592/16592	---M--	200	added ('OK')	image/jpeg	etag:%22336981922ac5d3e18c617c268409f627%22	https://f.hubspotusercontent10.net/hub/6151115/hubfs/_illustrations/workflow-blog-header.jpg?height=400&name=workflow-blog-header.jpg	C:/My%20Web%20Sites/att/f.hubspotusercontent10.net/hub/6151115/hubfs/_illustrations/workflow-blog-headera84e.jpg	(from https://www.redapt.com/insights)
11:53:39	37044/37044	---M--	200	added ('OK')	image/jpeg	etag:%2210c93071381eb373e01e5c9a003ea8d1%22	https://cdn2.hubspot.net/hub/6151115/hubfs/redapt-what-does-a-modern-app-look-like-header.jpg?height=400&name=redapt-what-does-a-modern-app-look-like-header.jpg	C:/My%20Web%20Sites/att/cdn2.hubspot.net/hub/6151115/hubfs/redapt-what-does-a-modern-app-look-like-header2c31.jpg	(from https://www.redapt.com/insights)
11:53:40	38677/38677	---M--	200	added ('OK')	image/jpeg	etag:%227daf62b1d12d890686483d79199740fd%22	https://cdn2.hubspot.net/hub/6151115/hubfs/Tech%20Maturity%20Model%20eBook/Redapt-Tech-Maturity-Model-Preview-1.jpg?height=400&name=Redapt-Tech-Maturity-Model-Preview-1.jpg	C:/My%20Web%20Sites/att/cdn2.hubspot.net/hub/6151115/hubfs/Tech%20Maturity%20Model%20eBook/Redapt-Tech-Maturity-Model-Preview-11ae0.jpg	(from https://www.redapt.com/insights)
11:53:41	878483/878483	---M--	200	added ('OK')	image/png	etag:%22a4f053240f38a4596751fd2f050bd2fa%22	https://www.redapt.com/hubfs/redapt-guide-mockup_services_resized.png	C:/My%20Web%20Sites/att/www.redapt.com/hubfs/redapt-guide-mockup_services_resized.png	(from https://www.redapt.com/insights)
11:53:41	518996/518996	---M--	200	added ('OK')	image/png	etag:%2260d25429d736507c8ed99061faebad0c%22	https://www.redapt.com/hubfs/disaster-recover_ebook-mockup_resized.png	C:/My%20Web%20Sites/att/www.redapt.com/hubfs/disaster-recover_ebook-mockup_resized.png	(from https://www.redapt.com/insights)
11:53:42	39390/39390	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202020%2006:23:42%20GMT	https://www.redapt.com/blog/tag/enterprise-infrastructure	C:/My%20Web%20Sites/att/www.redapt.com/blog/tag/enterprise-infrastructure.html	(from https://www.redapt.com/insights)
11:53:43	40026/40026	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202020%2006:23:43%20GMT	https://www.redapt.com/blog/tag/data-analytics	C:/My%20Web%20Sites/att/www.redapt.com/blog/tag/data-analytics.html	(from https://www.redapt.com/insights)
11:53:43	38371/38371	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202020%2006:23:43%20GMT	https://www.redapt.com/blog/tag/featured	C:/My%20Web%20Sites/att/www.redapt.com/blog/tag/featured.html	(from https://www.redapt.com/insights)
11:53:44	39606/39606	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202020%2006:23:44%20GMT	https://www.redapt.com/blog/tag/devops	C:/My%20Web%20Sites/att/www.redapt.com/blog/tag/devops.html	(from https://www.redapt.com/insights)
11:53:45	41219/41219	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202020%2006:23:44%20GMT	https://www.redapt.com/blog/tag/cloud-native	C:/My%20Web%20Sites/att/www.redapt.com/blog/tag/cloud-native.html	(from https://www.redapt.com/insights)
11:53:45	39494/39494	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202020%2006:23:45%20GMT	https://www.redapt.com/blog/tag/workplace-modernization	C:/My%20Web%20Sites/att/www.redapt.com/blog/tag/workplace-modernization.html	(from https://www.redapt.com/insights)
11:53:46	40536/40536	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202020%2006:23:46%20GMT	https://www.redapt.com/blog/tag/kubernetes	C:/My%20Web%20Sites/att/www.redapt.com/blog/tag/kubernetes.html	(from https://www.redapt.com/insights)
11:53:46	39992/39992	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202020%2006:23:46%20GMT	https://www.redapt.com/blog/tag/code-development	C:/My%20Web%20Sites/att/www.redapt.com/blog/tag/code-development.html	(from https://www.redapt.com/insights)
11:53:47	39957/39957	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202020%2006:23:47%20GMT	https://www.redapt.com/blog/tag/multi-cloud-operations	C:/My%20Web%20Sites/att/www.redapt.com/blog/tag/multi-cloud-operations.html	(from https://www.redapt.com/insights)
11:53:47	40547/40547	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202020%2006:23:47%20GMT	https://www.redapt.com/blog/tag/google-cloud-platform-gcp	C:/My%20Web%20Sites/att/www.redapt.com/blog/tag/google-cloud-platform-gcp.html	(from https://www.redapt.com/insights)
11:53:48	39949/39949	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202020%2006:23:48%20GMT	https://www.redapt.com/blog/tag/security-governance	C:/My%20Web%20Sites/att/www.redapt.com/blog/tag/security-governance.html	(from https://www.redapt.com/insights)
11:53:49	39373/39373	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202020%2006:23:49%20GMT	https://www.redapt.com/blog/tag/tech-we-like	C:/My%20Web%20Sites/att/www.redapt.com/blog/tag/tech-we-like.html	(from https://www.redapt.com/insights)
11:53:49	39301/39301	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202020%2006:23:49%20GMT	https://www.redapt.com/blog/tag/dell-emc	C:/My%20Web%20Sites/att/www.redapt.com/blog/tag/dell-emc.html	(from https://www.redapt.com/insights)
11:53:50	39954/39954	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202020%2006:23:50%20GMT	https://www.redapt.com/blog/tag/managed-services	C:/My%20Web%20Sites/att/www.redapt.com/blog/tag/managed-services.html	(from https://www.redapt.com/insights)
11:53:51	38397/38397	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202020%2006:23:50%20GMT	https://www.redapt.com/blog/tag/iot-and-edge	C:/My%20Web%20Sites/att/www.redapt.com/blog/tag/iot-and-edge.html	(from https://www.redapt.com/insights)
11:53:51	37514/37514	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202020%2006:23:51%20GMT	https://www.redapt.com/blog/tag/digital-transformation	C:/My%20Web%20Sites/att/www.redapt.com/blog/tag/digital-transformation.html	(from https://www.redapt.com/insights)
11:53:52	33254/33254	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202020%2006:23:52%20GMT	https://www.redapt.com/blog/tag/events	C:/My%20Web%20Sites/att/www.redapt.com/blog/tag/events.html	(from https://www.redapt.com/insights)
11:53:52	30333/30333	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202020%2006:23:52%20GMT	https://www.redapt.com/blog/tag/microsoft-azure	C:/My%20Web%20Sites/att/www.redapt.com/blog/tag/microsoft-azure.html	(from https://www.redapt.com/insights)
11:53:53	31797/31797	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202020%2006:23:53%20GMT	https://www.redapt.com/blog/tag/operations	C:/My%20Web%20Sites/att/www.redapt.com/blog/tag/operations.html	(from https://www.redapt.com/insights)
11:53:53	27439/27439	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202020%2006:23:53%20GMT	https://www.redapt.com/blog/tag/emerging-tech	C:/My%20Web%20Sites/att/www.redapt.com/blog/tag/emerging-tech.html	(from https://www.redapt.com/insights)
11:53:54	28074/28074	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202020%2006:23:54%20GMT	https://www.redapt.com/blog/tag/news	C:/My%20Web%20Sites/att/www.redapt.com/blog/tag/news.html	(from https://www.redapt.com/insights)
11:53:55	27569/27569	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202020%2006:23:55%20GMT	https://www.redapt.com/blog/tag/rancher	C:/My%20Web%20Sites/att/www.redapt.com/blog/tag/rancher.html	(from https://www.redapt.com/insights)
11:53:56	88411/88411	---M--	200	added ('OK')	image/jpeg	etag:%22943fab288035cda0faa62f59c16bf4c5%22	https://f.hubspotusercontent10.net/hub/6151115/hubfs/_illustrations/globe-people-remote-work_header.jpg?height=1400&name=globe-people-remote-work_header.jpg	C:/My%20Web%20Sites/att/f.hubspotusercontent10.net/hub/6151115/hubfs/_illustrations/globe-people-remote-work_header2948.jpg	(from https://www.redapt.com/insights)
11:53:57	75164/75164	---M--	200	added ('OK')	image/jpeg	etag:%22b42b93d20097373cf99456eec324dab2%22	https://f.hubspotusercontent10.net/hub/6151115/hubfs/_illustrations/workflow-blog-header.jpg?height=1400&name=workflow-blog-header.jpg	C:/My%20Web%20Sites/att/f.hubspotusercontent10.net/hub/6151115/hubfs/_illustrations/workflow-blog-header4ff6.jpg	(from https://www.redapt.com/insights)
11:53:58	170236/170236	---M--	200	added ('OK')	image/jpeg	etag:%22017513f90ef4f14582d2bd1719c1ac2b%22	https://cdn2.hubspot.net/hub/6151115/hubfs/redapt-what-does-a-modern-app-look-like-header.jpg?height=1400&name=redapt-what-does-a-modern-app-look-like-header.jpg	C:/My%20Web%20Sites/att/cdn2.hubspot.net/hub/6151115/hubfs/redapt-what-does-a-modern-app-look-like-headerba2c.jpg	(from https://www.redapt.com/insights)
11:53:58	90424/90424	---M--	200	added ('OK')	image/jpeg	etag:%227af913897a8904232d0eb4a37c5aebaf%22	https://f.hubspotusercontent10.net/hub/6151115/hubfs/net-app-mod-in-a-day_blog-header.jpg?height=1400&name=net-app-mod-in-a-day_blog-header.jpg	C:/My%20Web%20Sites/att/f.hubspotusercontent10.net/hub/6151115/hubfs/net-app-mod-in-a-day_blog-header0f19.jpg	(from https://www.redapt.com/insights)
11:53:59	520697/520697	---M--	200	added ('OK')	image/jpeg	etag:%2291cb6a5dea90b9d15266db9a024d852d%22	https://f.hubspotusercontent10.net/hub/6151115/hubfs/Imported%20images/global-connections.jpg?height=1400&name=global-connections.jpg	C:/My%20Web%20Sites/att/f.hubspotusercontent10.net/hub/6151115/hubfs/Imported%20images/global-connectionsa318.jpg	(from https://www.redapt.com/insights)
11:53:59	173381/173381	---M--	200	added ('OK')	image/jpeg	etag:%22cbb6bc1af9458fb7d98b9de9eb3afd36%22	https://f.hubspotusercontent10.net/hub/6151115/hubfs/_illustrations/security-governance_illustration.jpg?height=1400&name=security-governance_illustration.jpg	C:/My%20Web%20Sites/att/f.hubspotusercontent10.net/hub/6151115/hubfs/_illustrations/security-governance_illustrationbd34.jpg	(from https://www.redapt.com/insights)
11:54:00	36047/36047	---M--	200	added ('OK')	image/jpeg	etag:%2231663f96ce393b2f266eaa23a88ac0fd%22	https://f.hubspotusercontent10.net/hub/6151115/hubfs/_illustrations/app-code-container-pattern_illustration.jpg?height=400&name=app-code-container-pattern_illustration.jpg	C:/My%20Web%20Sites/att/f.hubspotusercontent10.net/hub/6151115/hubfs/_illustrations/app-code-container-pattern_illustration9701.jpg	(from https://www.redapt.com/insights)
11:54:01	317156/317156	---M--	200	added ('OK')	image/jpeg	etag:%227e6e91e1b101aa618b5fb531aa457a8c%22	https://f.hubspotusercontent10.net/hub/6151115/hubfs/_illustrations/app-code-container-pattern_illustration.jpg?height=1400&name=app-code-container-pattern_illustration.jpg	C:/My%20Web%20Sites/att/f.hubspotusercontent10.net/hub/6151115/hubfs/_illustrations/app-code-container-pattern_illustrationd9fa.jpg	(from https://www.redapt.com/insights)
11:54:02	53840/53840	---MCZ	200	added ('OK')	text/html	etag:W/%22a8ce9224af0f1fe9253f6b65f7ee567d%22	https://www.redapt.com/blog/when-does-managed-analytics-make-sense	C:/My%20Web%20Sites/att/www.redapt.com/blog/when-does-managed-analytics-make-sense.html	(from https://www.redapt.com/insights)
11:54:02	128443/128443	---M--	200	added ('OK')	image/jpeg	etag:%22028755fcdcfa99238730cd26d5b79906%22	https://f.hubspotusercontent10.net/hub/6151115/hubfs/_illustrations/apps-moving-to-cloud_illustration.jpg?height=1400&name=apps-moving-to-cloud_illustration.jpg	C:/My%20Web%20Sites/att/f.hubspotusercontent10.net/hub/6151115/hubfs/_illustrations/apps-moving-to-cloud_illustrationfa13.jpg	(from https://www.redapt.com/insights)
11:54:02	44725/44725	---M--	200	added ('OK')	image/jpeg	etag:%22ac85c3ccade177817bfaa9b2863c2a11%22	https://f.hubspotusercontent10.net/hub/6151115/hubfs/_photography/analytics-on-screen.jpg?height=400&name=analytics-on-screen.jpg	C:/My%20Web%20Sites/att/f.hubspotusercontent10.net/hub/6151115/hubfs/_photography/analytics-on-screenad25.jpg	(from https://www.redapt.com/insights)
11:54:03	347526/347526	---M--	200	added ('OK')	image/jpeg	etag:%221c0bf9600c85625cb10c8a08753d8578%22	https://f.hubspotusercontent10.net/hub/6151115/hubfs/_photography/analytics-on-screen.jpg?height=1400&name=analytics-on-screen.jpg	C:/My%20Web%20Sites/att/f.hubspotusercontent10.net/hub/6151115/hubfs/_photography/analytics-on-screen4038.jpg	(from https://www.redapt.com/insights)
11:54:03	45503/45503	---MCZ	200	added ('OK')	text/html	etag:W/%228754ff869cc19310ffb23f42017ed4f4%22	https://www.redapt.com/blog/how-to-successfully-challenge-your-industrys-status-quo	C:/My%20Web%20Sites/att/www.redapt.com/blog/how-to-successfully-challenge-your-industrys-status-quo.html	(from https://www.redapt.com/insights)
11:54:04	28571/28571	---M--	200	added ('OK')	image/jpeg	etag:%22ba2358013cee0c20d48a2893ab3d91e7%22	https://f.hubspotusercontent10.net/hub/6151115/hubfs/_illustrations/lines-splitting-off_header.jpg?height=400&name=lines-splitting-off_header.jpg	C:/My%20Web%20Sites/att/f.hubspotusercontent10.net/hub/6151115/hubfs/_illustrations/lines-splitting-off_header31d1.jpg	(from https://www.redapt.com/insights)
11:54:05	165492/165492	---M--	200	added ('OK')	image/jpeg	etag:%220f789c219979a3f9bea0cb91a012bd32%22	https://f.hubspotusercontent10.net/hub/6151115/hubfs/_illustrations/lines-splitting-off_header.jpg?height=1400&name=lines-splitting-off_header.jpg	C:/My%20Web%20Sites/att/f.hubspotusercontent10.net/hub/6151115/hubfs/_illustrations/lines-splitting-off_header6c98.jpg	(from https://www.redapt.com/insights)
11:54:05	229149/229149	---MCZ	200	added ('OK')	text/css	etag:W/%228c2330e81e45e64953b412f1baa85a51%22	https://www.redapt.com/hs-fs/hub/6151115/hub_generated/template_assets/1605058217745/combined-css-8c2330e81e45e64953b412f1baa85a51.css	C:/My%20Web%20Sites/att/www.redapt.com/hs-fs/hub/6151115/hub_generated/template_assets/1605058217745/combined-css-8c2330e81e45e64953b412f1baa85a51.css	(from https://www.redapt.com/blog)
11:54:07	29230/29230	---MCZ	200	added ('OK')	text/xml	date:Wed,%2023%20Dec%202020%2006:24:06%20GMT	https://www.redapt.com/blog/rss.xml	C:/My%20Web%20Sites/att/www.redapt.com/blog/rss.xml	(from https://www.redapt.com/blog)
11:54:08	185839/185839	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2023%20Dec%202020%2006:24:07%20GMT	http://platform.linkedin.com/in.js	C:/My%20Web%20Sites/att/platform.linkedin.com/in.js	(from https://www.redapt.com/blog)
11:54:09	39015/39015	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202020%2006:24:08%20GMT	https://www.redapt.com/blog/page/2	C:/My%20Web%20Sites/att/www.redapt.com/blog/page/2.html	(from https://www.redapt.com/blog)
11:54:09	40263/40263	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202020%2006:24:09%20GMT	https://www.redapt.com/blog/page/3	C:/My%20Web%20Sites/att/www.redapt.com/blog/page/3.html	(from https://www.redapt.com/blog)
11:54:10	39708/39708	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202020%2006:24:10%20GMT	https://www.redapt.com/blog/page/4	C:/My%20Web%20Sites/att/www.redapt.com/blog/page/4.html	(from https://www.redapt.com/blog)
11:54:12	41717/41717	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202020%2006:24:10%20GMT	https://www.redapt.com/blog/page/5	C:/My%20Web%20Sites/att/www.redapt.com/blog/page/5.html	(from https://www.redapt.com/blog)
11:54:13	3224/3224	---M-Z	200	added ('OK')	application/x-javascript	etag:%2248d7ab196db7c069e9c6583b7af9f4c4%22	http://connect.facebook.net/en_GB/all.js	C:/My%20Web%20Sites/att/connect.facebook.net/en_GB/all.js	(from https://www.redapt.com/blog)
11:54:14	97262/97262	---M-Z	200	added ('OK')	application/javascript	etag:%22a671d4d584ef50954e5cebb21da17065+gzip%22	https://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/att/platform.twitter.com/widgets.js	(from https://www.redapt.com/blog)
